expt_id,gDNA_well_id,Location_Code,Date,Sex,mosquito_id,notes,FreezerBox,Tube.Info,collected_outside
150,G11,MYC408,10/18/2010,M,IQT05525,,,,yes
150,H11,TA099,10/29/2010,M,IQT05526,,,,no
150,A12,TA099,10/29/2010,M,IQT05527,,,,no
150,B12,TA099,10/29/2010,M,IQT05528,,,,no
150,C12,MYC820,10/15/2010,M,IQT05529,,,,no
150,D12,MYC820,10/15/2010,M,IQT05530,,,,no
150,E12,MYC820,10/15/2010,M,IQT05531,,,,no
150,F12,MYC820,10/15/2010,M,IQT05532,,,,no
150,G12,MYC820,10/15/2010,M,IQT05533,,,,no
154,A01,MYC820,10/15/2010,M,IQT05534,,,,no
154,B01,MYC820,10/15/2010,M,IQT05535,,,,no
154,C01,MYC820,10/15/2010,M,IQT05536,,,,no
154,D01,SCC281,10/12/2011,M,IQT05537,,,,no
154,E01,SCC281,10/12/2011,M,IQT05538,,,,no
154,F01,SCA896,10/13/2011,M,IQT05539,,,,no
154,G01,SCA896,10/13/2011,M,IQT05540,,,,no
154,H01,SCA442,10/6/2011,M,IQT05541,,,,no
154,A02,SCA442,10/6/2011,M,IQT05542,,,,no
154,B02,SCA047,10/3/2011,M,IQT05543,,,,no
154,C02,SCA047,10/3/2011,M,IQT05544,,,,no
154,D02,SCA047,10/3/2011,M,IQT05545,,,,no
154,E02,SCA047,10/3/2011,M,IQT05546,,,,no
154,F02,SCA247,10/5/2011,M,IQT05547,,,,no
154,G02,SCA247,10/5/2011,M,IQT05548,,,,no
154,H02,SCA247,10/5/2011,M,IQT05549,,,,no
154,A03,SCA412,10/6/2011,M,IQT05550,,,,no
154,B03,SCA412,10/6/2011,M,IQT05551,,,,no
154,C03,SCA412,10/6/2011,M,IQT05552,,,,no
154,D03,SCA412,10/6/2011,M,IQT05553,,,,no
154,E03,SCA412,10/6/2011,M,IQT05554,,,,no
154,F03,SCA829C,10/19/2011,M,IQT05555,,,,no
154,G03,SCA829C,10/19/2011,M,IQT05556,,,,no
154,H03,SAB066,9/2/2011,M,IQT05557,,,,no
154,A04,SCB046,10/14/2011,M,IQT05558,,,,no
154,B04,SAB040,9/13/2011,M,IQT05559,,,,no
154,C04,SA4018,11/15/2011,M,IQT05560,,,,no
154,D04,SA4018,11/15/2011,M,IQT05561,,,,no
154,E04,SA4018,11/15/2011,M,IQT05562,,,,no
154,F04,SA4018,11/15/2011,M,IQT05563,,,,no
154,G04,SA4018,11/15/2011,M,IQT05564,,,,no
154,H04,SA4018,11/15/2011,M,IQT05565,,,,no
154,A05,SA4018,11/15/2011,M,IQT05566,,,,no
154,B05,SA4018,11/15/2011,M,IQT05567,,,,no
154,C05,SA4018,11/15/2011,M,IQT05568,,,,no
154,D05,SA4018,11/15/2011,M,IQT05569,,,,no
154,E05,SA4018,11/15/2011,M,IQT05570,,,,no
154,F05,SAB289A,9/13/2011,M,IQT05571,,,,no
154,G05,SAB289A,9/13/2011,M,IQT05572,,,,no
154,H05,MY004,8/1/2011,M,IQT05573,,,,no
154,A06,MYA127,11/28/2011,M,IQT05574,,,,no
154,B06,MYA127,11/28/2011,M,IQT05575,,,,no
154,C06,MY162,8/23/2011,M,IQT05576,,,,no
154,D06,MY162,8/23/2011,M,IQT05577,,,,no
154,E06,MYC396F,8/19/2011,M,IQT05578,,,,no
154,F06,DA917,8/10/2011,M,IQT05579,,,,no
154,G06,TA699B,10/26/2011,M,IQT05580,,,,no
154,H06,TA699B,10/26/2011,M,IQT05581,,,,no
154,A07,TA699B,10/26/2011,M,IQT05582,,,,no
154,B07,TA699B,10/26/2011,M,IQT05583,,,,no
154,C07,TA699B,10/26/2011,M,IQT05584,,,,no
154,D07,TA699B,10/26/2011,M,IQT05585,,,,no
154,E07,TA699B,10/26/2011,M,IQT05586,,,,no
154,F07,MY345,11/28/2011,M,IQT05587,,,,no
154,G07,MY345,11/28/2011,M,IQT05588,,,,no
154,H07,MY345,11/28/2011,M,IQT05589,,,,no
154,A08,SCA541,10/7/2011,M,IQT05590,,,,no
154,B08,SCA541,10/7/2011,M,IQT05591,,,,no
154,C08,SCA541,10/7/2011,M,IQT05592,,,,no
154,D08,SCA541,10/7/2011,M,IQT05593,,,,no
154,E08,SCA541,10/7/2011,M,IQT05594,,,,no
154,F08,SCA541,10/7/2011,M,IQT05595,,,,no
154,G08,SCA541,10/7/2011,M,IQT05596,,,,no
154,H08,MYC295A,8/18/2011,M,IQT05597,,,,no
154,A09,MYC294,8/13/2011,M,IQT05598,,,,no
154,B09,MYC355,9/1/2011,M,IQT05599,Date is a placeholder. Month and year are correct.,,,no
154,C09,MYC355,9/1/2011,M,IQT05600,Date is a placeholder. Month and year are correct.,,,no
154,D09,MYC355,9/1/2011,M,IQT05601,Date is a placeholder. Month and year are correct.,,,no
154,E09,MYC355,9/1/2011,M,IQT05602,Date is a placeholder. Month and year are correct.,,,no
154,F09,MYC355,9/1/2011,M,IQT05603,Date is a placeholder. Month and year are correct.,,,no
154,G09,MYC355,9/1/2011,M,IQT05604,Date is a placeholder. Month and year are correct.,,,no
154,H09,MYC355,9/1/2011,M,IQT05605,Date is a placeholder. Month and year are correct.,,,no
154,A10,MYC355,9/1/2011,M,IQT05606,Date is a placeholder. Month and year are correct.,,,no
154,B10,MYC355,9/1/2011,M,IQT05607,Date is a placeholder. Month and year are correct.,,,no
154,C10,MYC355,9/1/2011,M,IQT05608,Date is a placeholder. Month and year are correct.,,,no
154,D10,MYC355,9/1/2011,M,IQT05609,Date is a placeholder. Month and year are correct.,,,no
154,E10,MYC355,9/1/2011,M,IQT05610,Date is a placeholder. Month and year are correct.,,,no
154,F10,MYC355,9/1/2011,M,IQT05611,Date is a placeholder. Month and year are correct.,,,no
154,G10,MYC355,9/1/2011,M,IQT05612,Date is a placeholder. Month and year are correct.,,,no
154,H10,MYC355,9/1/2011,M,IQT05613,Date is a placeholder. Month and year are correct.,,,no
154,A11,MYC355,9/1/2011,M,IQT05614,Date is a placeholder. Month and year are correct.,,,no
154,B11,MYC355,9/1/2011,M,IQT05615,Date is a placeholder. Month and year are correct.,,,no
154,C11,MYC355,9/1/2011,M,IQT05616,Date is a placeholder. Month and year are correct.,,,no
154,D11,MYC355,9/1/2011,M,IQT05617,Date is a placeholder. Month and year are correct.,,,no
154,E11,MYC355,9/1/2011,M,IQT05618,Date is a placeholder. Month and year are correct.,,,no
154,F11,MYC355,9/1/2011,M,IQT05619,Date is a placeholder. Month and year are correct.,,,no
154,G11,MYC355,9/1/2011,M,IQT05620,Date is a placeholder. Month and year are correct.,,,no
154,H11,MYC355,9/1/2011,M,IQT05621,Date is a placeholder. Month and year are correct.,,,no
154,A12,MYC355,9/1/2011,M,IQT05622,Date is a placeholder. Month and year are correct.,,,no
154,B12,MY276,8/13/2011,M,IQT05623,,,,no
154,C12,MY276,8/13/2011,M,IQT05624,,,,no
154,D12,MY276,8/13/2011,M,IQT05625,,,,no
154,E12,MY276,8/13/2011,M,IQT05626,,,,no
154,F12,MY276,8/13/2011,M,IQT05627,,,,no
154,G12,MY276,8/13/2011,M,IQT05628,,,,no
156,A01,TA038A,11/7/2012,M,IQT05629,,,,no
156,B01,TA038A,11/7/2012,M,IQT05630,,,,no
156,C01,SD520,6/17/2012,M,IQT05631,,,,no
156,D01,SD520,6/17/2012,M,IQT05632,,,,no
156,E01,MYC537,11/26/2012,M,IQT05633,,,,no
156,F01,MYC537,11/26/2012,M,IQT05634,,,,no
156,G01,SA628,9/21/2012,M,IQT05635,,,,no
156,H01,SA628,9/21/2012,M,IQT05636,,,,no
156,A02,SA628,9/21/2012,M,IQT05637,,,,no
156,B02,SAB164,6/22/2012,M,IQT05638,,,,no
156,C02,SAB164,6/22/2012,M,IQT05639,,,,no
156,D02,SAB164,6/22/2012,M,IQT05640,,,,no
156,E02,SAB164,6/22/2012,M,IQT05641,,,,no
156,F02,SAB164,6/22/2012,M,IQT05642,,,,no
156,G02,SAB164,6/22/2012,M,IQT05643,,,,no
156,H02,SAB164,6/22/2012,M,IQT05644,,,,no
156,A03,SAB164,6/22/2012,M,IQT05645,,,,no
156,B03,SAB164,6/22/2012,M,IQT05646,,,,no
156,C03,SAB164,6/22/2012,M,IQT05647,,,,no
156,D03,SAB164,6/22/2012,M,IQT05648,,,,no
156,E03,SAB164,6/22/2012,M,IQT05649,,,,no
156,F03,SAB164,6/22/2012,M,IQT05650,,,,no
156,G03,SAB164,6/22/2012,M,IQT05651,,,,no
156,H03,SAB164,6/22/2012,M,IQT05652,,,,no
156,A04,SAB164,6/22/2012,M,IQT05653,,,,no
156,B04,MY076,9/17/2012,M,IQT05654,,,,no
156,C04,MY076,9/17/2012,M,IQT05655,,,,no
156,D04,MYC243A3,7/17/2012,M,IQT05656,,,,no
156,E04,MYC243A3,7/17/2012,M,IQT05657,,,,no
156,F04,SA325,9/11/2012,M,IQT05658,,,,no
156,G04,SA325,9/11/2012,M,IQT05659,,,,no
156,H04,SA567,9/5/2012,M,IQT05660,,,,no
156,A05,SA567,9/5/2012,M,IQT05661,,,,no
156,B05,MYC996,9/20/2012,M,IQT05662,,,,no
156,C05,MYC996,9/20/2012,M,IQT05663,,,,no
156,D05,MY29A,9/16/2012,M,IQT05664,,,,no
156,E05,TA108A,11/7/2012,M,IQT05665,,,,no
156,F05,MY182,2/27/2012,M,IQT05666,,,,no
156,G05,MY455,7/19/2012,M,IQT05667,,,,no
156,H05,TA217,8/30/2012,M,IQT05668,,,,no
156,A06,TA217,8/30/2012,M,IQT05669,,,,no
156,B06,TA217,8/30/2012,M,IQT05670,,,,no
156,C06,TA217,8/30/2012,M,IQT05671,,,,no
156,D06,TA217,8/30/2012,M,IQT05672,,,,no
156,E06,TA217,8/30/2012,M,IQT05673,,,,no
156,F06,TA217,8/30/2012,M,IQT05674,,,,no
156,G06,TA217,8/30/2012,M,IQT05675,,,,no
156,H06,TA217,8/30/2012,M,IQT05676,,,,no
156,A07,TA217,8/30/2012,M,IQT05677,,,,no
156,B07,TA217,8/30/2012,M,IQT05678,,,,no
156,C07,TA217,8/30/2012,M,IQT05679,,,,no
156,D07,TA217,8/30/2012,M,IQT05680,,,,no
156,E07,TA217,8/30/2012,M,IQT05681,,,,no
156,F07,TA217,8/30/2012,M,IQT05682,,,,no
156,G07,TA217,8/30/2012,M,IQT05683,,,,no
156,H07,TA217,8/30/2012,M,IQT05684,,,,no
156,A08,TA217,8/30/2012,M,IQT05685,,,,no
156,B08,TA217,8/30/2012,M,IQT05686,,,,no
156,C08,DA239,8/3/2012,M,IQT05687,,,,no
156,D08,DA239,8/3/2012,M,IQT05688,,,,no
156,E08,DA239,8/3/2012,M,IQT05689,,,,no
156,F08,DA239,8/3/2012,M,IQT05690,,,,no
156,G08,DA239,8/3/2012,M,IQT05691,,,,no
156,H08,DA239,8/3/2012,M,IQT05692,,,,no
156,A09,DA239,8/3/2012,M,IQT05693,,,,no
156,B09,DA239,8/3/2012,M,IQT05694,,,,no
156,C09,DA239,8/3/2012,M,IQT05695,,,,no
156,D09,DA239,8/3/2012,M,IQT05696,,,,no
156,E09,DA239,8/3/2012,M,IQT05697,,,,no
156,F09,DA239,8/3/2012,M,IQT05698,,,,no
156,G09,DA239,8/3/2012,M,IQT05699,,,,no
156,H09,DA239,8/3/2012,M,IQT05700,,,,no
156,A10,DA239,8/3/2012,M,IQT05701,,,,no
156,B10,DA239,8/3/2012,M,IQT05702,,,,no
156,C10,MCB522,4/9/2012,M,IQT05703,,,,no
156,D10,MCB522,4/9/2012,M,IQT05704,,,,no
156,E10,MCB522,4/9/2012,M,IQT05705,,,,no
156,F10,MCB522,4/9/2012,M,IQT05706,,,,no
156,G10,MCB522,4/9/2012,M,IQT05707,,,,no
156,H10,MYC542,8/22/2012,M,IQT05708,,,,no
156,A11,MYC542,8/22/2012,M,IQT05709,,,,no
156,B11,MYC542,8/22/2012,M,IQT05710,,,,no
156,C11,MYC542,8/22/2012,M,IQT05711,,,,no
156,D11,MYC542,8/22/2012,M,IQT05712,,,,no
156,E11,MYC542,8/22/2012,M,IQT05713,,,,no
156,F11,MYC542,8/22/2012,M,IQT05714,,,,no
156,G11,MYC542,8/22/2012,M,IQT05715,,,,no
156,H11,MYC542,8/22/2012,M,IQT05716,,,,no
156,A12,PA527B,10/25/2012,M,IQT05717,,,,no
156,B12,PA527B,10/25/2012,M,IQT05718,,,,no
156,C12,TDE400,2/21/2012,M,IQT05719,,,,no
156,D12,TDE400,2/21/2012,M,IQT05720,,,,no
156,E12,MCC298,4/9/2012,M,IQT05721,,,,no
156,F12,MY114,6/4/2012,M,IQT05722,,,,no
156,G12,TA042,2/27/2012,M,IQT05723,,,,no
159,A01,PTA160,6/16/2014,M,IQT05724,,,,no
159,B01,PTA271,6/16/2014,M,IQT05725,,,,no
159,C01,PTA811,6/23/2014,M,IQT05726,,,,no
159,D01,PTA811,6/23/2014,M,IQT05727,,,,no
159,E01,PTA811,6/23/2014,M,IQT05728,,,,no
159,F01,PTA811,6/23/2014,M,IQT05729,,,,no
159,G01,PTA811,6/23/2014,M,IQT05730,,,,no
159,H01,PTA811,6/23/2014,M,IQT05731,,,,no
159,A02,PTA811,6/23/2014,M,IQT05732,,,,no
159,B02,PTA811,6/23/2014,M,IQT05733,,,,no
159,C02,PTA811,6/23/2014,M,IQT05734,,,,no
159,D02,PTA811,6/23/2014,M,IQT05735,,,,no
159,E02,PTA811,6/23/2014,M,IQT05736,,,,no
159,F02,PTA811,6/23/2014,M,IQT05737,,,,no
159,G02,PTA811,6/23/2014,M,IQT05738,,,,no
159,H02,PTA139,6/17/2014,M,IQT05739,,,,no
159,A03,PTA732,6/16/2014,M,IQT05740,,,,no
159,B03,PTA111B,6/17/2014,M,IQT05741,,,,no
159,C03,PTA350B,6/25/2014,M,IQT05742,,,,no
159,D03,PTA854,6/19/2014,M,IQT05743,,,,no
159,E03,PTA180B,6/12/2014,M,IQT05744,,,,no
159,F03,PTA180B,6/12/2014,M,IQT05745,,,,no
159,G03,PTA009,6/17/2014,M,IQT05746,,,,no
159,H03,PTA009,6/17/2014,M,IQT05747,,,,no
159,A04,PTA009,6/17/2014,M,IQT05748,,,,no
159,B04,PTA009,6/17/2014,M,IQT05749,,,,no
159,C04,PTA009,6/17/2014,M,IQT05750,,,,no
159,D04,PTA009,6/17/2014,M,IQT05751,,,,no
159,E04,PTA009,6/17/2014,M,IQT05752,,,,no
159,F04,PTA009,6/17/2014,M,IQT05753,,,,no
159,G04,PTA009,6/17/2014,M,IQT05754,,,,no
159,H04,PTA009,6/17/2014,M,IQT05755,,,,no
159,A05,PTA009,6/17/2014,M,IQT05756,,,,no
159,B05,PTA009,6/17/2014,M,IQT05757,,,,no
159,C05,PTA009,6/17/2014,M,IQT05758,,,,no
159,D05,PTA009,6/17/2014,M,IQT05759,,,,no
159,E05,PTA009,6/17/2014,M,IQT05760,,,,no
159,F05,PTA009,6/17/2014,M,IQT05761,,,,no
159,G05,PTA009,6/17/2014,M,IQT05762,,,,no
159,H05,PTA009,6/17/2014,M,IQT05763,,,,no
159,A06,PTA009,6/17/2014,M,IQT05764,,,,no
159,B06,PTA482,6/19/2014,M,IQT05765,,,,no
159,C06,PTE183,6/23/2014,M,IQT05766,,,,no
159,D06,PTE135-1,6/7/2014,M,IQT05767,,,,no
159,E06,PTA462,6/19/2014,M,IQT05768,,,,no
159,F06,PTB387,6/3/2014,M,IQT05769,,,,no
159,G06,PTD429,6/27/2014,M,IQT05770,,,,no
159,H06,PTA093,6/30/2014,M,IQT05771,,,,no
159,A07,PTA376,6/19/2014,M,IQT05772,,,,no
159,B07,PTA497,6/26/2014,M,IQT05773,,,,no
159,C07,PTE096,6/9/2014,M,IQT05774,,,,no
159,D07,PTB407,6/3/2014,M,IQT05775,,,,no
159,E07,PTA742,6/13/2014,M,IQT05776,,,,no
159,F07,PTA784,6/11/2014,M,IQT05777,,,,no
159,G07,PTE098,6/9/2014,M,IQT05778,,,,no
159,H07,PTE098,6/9/2014,M,IQT05779,,,,no
159,A08,PTE098,6/9/2014,M,IQT05780,,,,no
159,B08,PTE098,6/9/2014,M,IQT05781,,,,no
159,C08,PTE098,6/9/2014,M,IQT05782,,,,no
159,D08,PTA017,6/17/2014,M,IQT05783,,,,no
159,E08,PTA779A,6/10/2014,M,IQT05784,,,,no
159,F08,PTA779A,6/10/2014,M,IQT05785,,,,no
159,G08,PTA409,6/25/2014,M,IQT05786,,,,no
159,H08,PTA409,6/25/2014,M,IQT05787,,,,no
159,A09,PTA016,6/17/2014,M,IQT05788,,,,no
159,B09,PTA016,6/17/2014,M,IQT05789,,,,no
159,C09,PTA183,6/12/2014,M,IQT05790,,,,no
159,D09,PTA400,6/25/2014,M,IQT05791,,,,no
159,E09,PTA976,6/27/2014,M,IQT05792,,,,no
159,F09,PTA762,6/10/2014,M,IQT05793,,,,no
159,G09,PTA588,6/18/2014,M,IQT05794,,,,no
159,H09,PTA588,6/18/2014,M,IQT05795,,,,no
159,A10,PTA588,6/18/2014,M,IQT05796,,,,no
159,B10,PTB671A,6/4/2014,M,IQT05797,,,,no
159,C10,PTA149,6/11/2014,M,IQT05798,,,,no
159,D10,PTA149,6/11/2014,M,IQT05799,,,,no
159,E10,PTA499,6/19/2014,M,IQT05800,,,,no
159,F10,PTA499,6/19/2014,M,IQT05801,,,,no
159,G10,IOB328,6/13/2014,M,IQT05802,,,,no
159,H10,IOB328,6/13/2014,M,IQT05803,,,,no
159,A11,PTA143,6/17/2014,M,IQT05804,,,,no
159,B11,PTA143,6/17/2014,M,IQT05805,,,,no
159,C11,PTA143,6/17/2014,M,IQT05806,,,,no
159,D11,PTA143,6/17/2014,M,IQT05807,,,,no
159,E11,PTA567,6/18/2014,M,IQT05808,,,,no
159,F11,PTA830,6/11/2014,M,IQT05809,,,,no
159,G11,PTA830,6/11/2014,M,IQT05810,,,,no
159,H11,PTB647,6/3/2014,M,IQT05811,,,,no
159,A12,PTB647,6/3/2014,M,IQT05812,,,,no
159,B12,PTA561,6/18/2014,M,IQT05813,,,,no
159,C12,PTA104,6/17/2014,M,IQT05814,,,,no
159,D12,PTA429,6/12/2014,M,IQT05815,,,,no
159,E12,PTA433,6/21/2014,M,IQT05816,,,,no
159,F12,PTA433,6/21/2014,M,IQT05817,,,,no
159,G12,PTB751,6/25/2014,M,IQT05818,,,,no
161,A01,PTB386B,7/12/2016,M,IQT05819,,,,no
161,B01,PTA490,7/7/2016,M,IQT05820,,,,no
161,C01,PTA490,7/7/2016,M,IQT05821,,,,no
161,D01,PTA490,7/7/2016,M,IQT05822,,,,no
161,E01,PTA490,7/7/2016,M,IQT05823,,,,no
161,F01,PTB740,6/30/2016,M,IQT05824,,,,no
161,G01,PTB740,6/30/2016,M,IQT05825,,,,no
161,H01,PTB740,6/30/2016,M,IQT05826,,,,no
161,A02,PTA267,7/1/2016,M,IQT05827,,,,no
161,B02,PTA373,7/1/2016,M,IQT05828,,,,no
161,C02,PTA373,7/1/2016,M,IQT05829,,,,no
161,D02,PTA373,7/1/2016,M,IQT05830,,,,no
161,E02,PTA373,7/1/2016,M,IQT05831,,,,no
161,F02,PTA373,7/1/2016,M,IQT05832,,,,no
161,G02,PTA373,7/1/2016,M,IQT05833,,,,no
161,H02,PTA373,7/1/2016,M,IQT05834,,,,no
161,A03,PTA373,7/1/2016,M,IQT05835,,,,no
161,B03,PTA373,7/1/2016,M,IQT05836,,,,no
161,C03,PTA373,7/1/2016,M,IQT05837,,,,no
161,D03,PTA373,7/1/2016,M,IQT05838,,,,no
161,E03,PTA373,7/1/2016,M,IQT05839,,,,no
161,F03,PTA468B,7/7/2016,M,IQT05840,,,,no
161,G03,PTA468B,7/7/2016,M,IQT05841,,,,no
161,H03,PTA468B,7/7/2016,M,IQT05842,,,,no
161,A04,PTA468B,7/7/2016,M,IQT05843,,,,no
161,B04,PTA468B,7/7/2016,M,IQT05844,,,,no
161,C04,PTA468B,7/7/2016,M,IQT05845,,,,no
161,D04,PTA468B,7/7/2016,M,IQT05846,,,,no
161,E04,PTA468B,7/7/2016,M,IQT05847,,,,no
161,F04,PTA468B,7/7/2016,M,IQT05848,,,,no
161,G04,PTA468B,7/7/2016,M,IQT05849,,,,no
161,H04,PTA468B,7/7/2016,M,IQT05850,,,,no
161,A05,PTA468B,7/7/2016,M,IQT05851,,,,no
161,B05,PTA468B,7/7/2016,M,IQT05852,,,,no
161,C05,PTA643,7/7/2016,M,IQT05853,,,,no
161,D05,PTA643,7/7/2016,M,IQT05854,,,,no
161,E05,PTA643,7/7/2016,M,IQT05855,,,,no
161,F05,PTA643,7/7/2016,M,IQT05856,,,,no
161,G05,PTA643,7/7/2016,M,IQT05857,,,,no
161,H05,PTA541,7/1/2016,M,IQT05858,,,,no
161,A06,PTA202A,7/11/2016,M,IQT05859,,,,no
161,B06,PTA759,7/6/2016,M,IQT05860,,,,no
161,C06,PTA759,7/6/2016,M,IQT05861,,,,no
161,D06,PTA759,7/6/2016,M,IQT05862,,,,no
161,E06,PTA759,7/6/2016,M,IQT05863,,,,no
161,F06,PTA759,7/6/2016,M,IQT05864,,,,no
161,G06,PTA759,7/6/2016,M,IQT05865,,,,no
161,H06,PTA759,7/6/2016,M,IQT05866,,,,no
161,A07,PTA759,7/6/2016,M,IQT05867,,,,no
161,B07,PTA759,7/6/2016,M,IQT05868,,,,no
161,C07,PTA759,7/6/2016,M,IQT05869,,,,no
161,D07,PTA581,7/6/2016,M,IQT05870,,,,no
161,E07,PTA738A,7/7/2016,M,IQT05871,,,,no
161,F07,PTA738A,7/7/2016,M,IQT05872,,,,no
161,G07,PTA329B,7/1/2016,M,IQT05873,,,,no
161,H07,PTE060,7/24/2014,M,IQT05874,,,,no
161,A08,PTA307,7/22/2014,M,IQT05875,,,,no
161,B08,PTA307,7/22/2014,M,IQT05876,,,,no
161,C08,PTA687,7/23/2014,M,IQT05877,,,,no
161,D08,PTB712A,7/21/2014,M,IQT05878,,,,no
161,E08,PTB712A,7/21/2014,M,IQT05879,,,,no
161,F08,PTB712A,7/21/2014,M,IQT05880,,,,no
161,G08,PTA423,7/3/2016,M,IQT05881,,,,no
161,H08,PTA423,7/3/2016,M,IQT05882,,,,no
161,A09,PTA423,7/3/2016,M,IQT05883,,,,no
161,B09,PTA423,7/3/2016,M,IQT05884,,,,no
161,C09,PTA423,7/3/2016,M,IQT05885,,,,no
161,D09,PTA423,7/3/2016,M,IQT05886,,,,no
161,E09,PTA423,7/3/2016,M,IQT05887,,,,no
161,F09,PTA423,7/3/2016,M,IQT05888,,,,no
161,G09,PTA423,7/3/2016,M,IQT05889,,,,no
161,H09,PTA423,7/3/2016,M,IQT05890,,,,no
161,A10,PTA423,7/3/2016,M,IQT05891,,,,no
161,B10,PTA423,7/3/2016,M,IQT05892,,,,no
161,C10,PTA776,7/21/2014,M,IQT05893,,,,no
161,D10,PTA776,7/21/2014,M,IQT05894,,,,no
161,E10,PTA776,7/21/2014,M,IQT05895,,,,no
161,F10,PTA776,7/21/2014,M,IQT05896,,,,no
161,G10,PTA776,7/21/2014,M,IQT05897,,,,no
161,H10,PTA776,7/21/2014,M,IQT05898,,,,no
161,A11,PTA776,7/21/2014,M,IQT05899,,,,no
161,B11,PTA776,7/21/2014,M,IQT05900,,,,no
161,C11,PTA776,7/21/2014,M,IQT05901,,,,no
161,D11,PTA776,7/21/2014,M,IQT05902,,,,no
161,E11,PTA776,7/21/2014,M,IQT05903,,,,no
161,F11,PTA776,7/21/2014,M,IQT05904,,,,no
161,G11,PTA776,7/21/2014,M,IQT05905,,,,no
161,H11,PTA776,7/21/2014,M,IQT05906,,,,no
161,A12,PTE037A,7/21/2014,M,IQT05907,,,,no
161,B12,PTE037A,7/21/2014,M,IQT05908,,,,no
161,C12,PTE037A,7/21/2014,M,IQT05909,,,,no
161,D12,PTA785,7/22/2014,M,IQT05910,,,,no
161,E12,PTA785,7/22/2014,M,IQT05911,,,,no
161,F12,PTA785,7/22/2014,M,IQT05912,,,,no
161,G12,PTA272,7/3/2014,M,IQT05913,,,,no
162,A01,PTB927,8/18/2014,M,IQT05914,,,,no
162,B01,PTB927,8/18/2014,M,IQT05915,,,,no
162,C01,PTB927,8/18/2014,M,IQT05916,,,,no
162,D01,PTB927,8/18/2014,M,IQT05917,,,,no
162,E01,PTB927,8/18/2014,M,IQT05918,,,,no
162,F01,PTB927,8/18/2014,M,IQT05919,,,,no
162,G01,PTB927,8/18/2014,M,IQT05920,,,,no
162,H01,PTE122,8/6/2014,M,IQT05921,,,,no
162,A02,PTA356A,8/11/2014,M,IQT05922,,,,no
162,B02,PTA356A,8/11/2014,M,IQT05923,,,,no
162,C02,PTA356A,8/11/2014,M,IQT05924,,,,no
162,D02,PTA356A,8/11/2014,M,IQT05925,,,,no
162,E02,PTA356A,8/11/2014,M,IQT05926,,,,no
162,F02,PTA356A,8/11/2014,M,IQT05927,,,,no
162,G02,PTA356A,8/11/2014,M,IQT05928,,,,no
162,H02,PTA241,8/11/2014,M,IQT05929,,,,no
162,A03,PTA139,8/20/2014,M,IQT05930,,,,no
162,B03,PTA139,8/20/2014,M,IQT05931,,,,no
162,C03,PTA162,8/20/2014,M,IQT05932,,,,no
162,D03,PTA162,8/20/2014,M,IQT05933,,,,no
162,E03,PTA965A,8/6/2014,M,IQT05934,,,,no
162,F03,PTA965A,8/6/2014,M,IQT05935,,,,no
162,G03,PTA965A,8/6/2014,M,IQT05936,,,,no
162,H03,PTB678B,8/11/2014,M,IQT05937,,,,no
162,A04,PTB678B,8/11/2014,M,IQT05938,,,,no
162,B04,PTB678B,8/11/2014,M,IQT05939,,,,no
162,C04,PTB678B,8/11/2014,M,IQT05940,,,,no
162,D04,PTB678B,8/11/2014,M,IQT05941,,,,no
162,E04,PTB678B,8/11/2014,M,IQT05942,,,,no
162,F04,PTB678B,8/11/2014,M,IQT05943,,,,no
162,G04,PTB678B,8/11/2014,M,IQT05944,,,,no
162,H04,PTB678B,8/11/2014,M,IQT05945,,,,no
162,A05,PTB678B,8/11/2014,M,IQT05946,,,,no
162,B05,PTB678B,8/11/2014,M,IQT05947,,,,no
162,C05,PTB404,8/7/2014,M,IQT05948,,,,no
162,D05,PTA045,8/4/2014,M,IQT05949,,,,no
162,E05,PTB849,8/4/2014,M,IQT05950,,,,no
162,F05,PTB849,8/4/2014,M,IQT05951,,,,no
162,G05,PTB849,8/4/2014,M,IQT05952,,,,no
162,H05,PTB849,8/4/2014,M,IQT05953,,,,no
162,A06,PTB849,8/4/2014,M,IQT05954,,,,no
162,B06,PTB849,8/4/2014,M,IQT05955,,,,no
162,C06,PTB849,8/4/2014,M,IQT05956,,,,no
162,D06,PTA258,8/22/2014,M,IQT05957,,,,no
162,E06,PTB886A,8/7/2014,M,IQT05958,,,,no
162,F06,PTB886A,8/7/2014,M,IQT05959,,,,no
162,G06,PTB886A,8/7/2014,M,IQT05960,,,,no
162,H06,PTB961,8/20/2014,M,IQT05961,,,,no
162,A07,PTB961,8/20/2014,M,IQT05962,,,,no
162,B07,PTB961,8/20/2014,M,IQT05963,,,,no
162,C07,PTB961,8/20/2014,M,IQT05964,,,,no
162,D07,PTB961,8/20/2014,M,IQT05965,,,,no
162,E07,PTB322,8/21/2014,M,IQT05966,,,,no
162,F07,PTB322,8/21/2014,M,IQT05967,,,,no
162,G07,PTB322,8/21/2014,M,IQT05968,,,,no
162,H07,PTB322,8/21/2014,M,IQT05969,,,,no
162,A08,PTB322,8/21/2014,M,IQT05970,,,,no
162,B08,PTB322,8/21/2014,M,IQT05971,,,,no
162,C08,PTA467,8/5/2014,M,IQT05972,,,,no
162,D08,PTB810,8/20/2014,M,IQT05973,,,,no
162,E08,PTA531,8/8/2014,M,IQT05974,,,,no
162,F08,PTA531,8/8/2014,M,IQT05975,,,,no
